# title,"Budgeting Summary (lut=0.350ns/net=0.239ns)"
"Group","Slack","Requirement","Skew","Uncertainty","Datapath Delay","Datapath Logic Delay","Datapath Net Delay","Logic Levels","Adj Levels","Net Budget","Lut Budget","Net Adj Slack","Lut Adj Slack","Path","Info"
"ap_clk","-5.153","10.000","-0.011","0.035","15.133","7.572","7.561","78","17","9 (*)","28","-1.655","4.030","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[17]/D}"
"ap_clk","-5.150","10.000","-0.012","0.035","15.031","7.441","7.590","78","18","10 (*)","28","-1.862","3.581","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT6(9) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs_reg_3238_reg[5]_inv/R}"
"ap_clk","-5.150","10.000","-0.010","0.035","15.131","7.581","7.550","78","17","9 (*)","28","-1.663","4.031","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs_reg_3238_reg[7]_inv/D}"
"ap_clk","-5.150","10.000","-0.012","0.035","15.129","7.501","7.628","78","17","10 (*)","28","-1.585","4.029","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs4_fu_200_reg[17]/D}"
"ap_clk","-5.150","10.000","-0.012","0.035","15.129","7.500","7.629","78","17","10 (*)","28","-1.584","4.029","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs4_fu_200_reg[31]/D}"
"ap_clk","-5.144","10.000","-0.012","0.035","15.124","7.520","7.604","78","17","10 (*)","28","-1.603","4.030","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs_reg_3238_reg[10]_inv/D}"
"ap_clk","-5.144","10.000","-0.012","0.035","15.123","7.517","7.606","78","17","10 (*)","28","-1.601","4.029","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs4_fu_200_reg[24]/D}"
"ap_clk","-5.143","10.000","-0.012","0.035","15.122","7.517","7.605","78","17","10 (*)","28","-1.601","4.029","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs4_fu_200_reg[10]/D}"
"ap_clk","-5.141","10.000","-0.010","0.035","15.122","7.584","7.538","78","17","9 (*)","28","-1.666","4.031","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs_reg_3238_reg[4]_inv/D}"
"ap_clk","-5.130","10.000","-0.011","0.035","15.111","7.442","7.669","78","17","10 (*)","28","-1.524","4.031","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs4_fu_200_reg[15]/D}"
"ap_clk","-5.130","10.000","-0.012","0.035","15.110","7.502","7.608","78","17","10 (*)","28","-1.585","4.030","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs4_fu_200_reg[30]/D}"
"ap_clk","-5.124","10.000","-0.011","0.035","15.105","7.440","7.665","78","17","10 (*)","28","-1.522","4.031","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs4_fu_200_reg[16]/D}"
"ap_clk","-5.113","10.000","-0.010","0.035","15.095","7.550","7.545","78","17","10 (*)","28","-1.631","4.032","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[8]/D}"
"ap_clk","-5.112","10.000","-0.010","0.035","15.093","7.500","7.593","78","17","10 (*)","28","-1.582","4.031","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs4_fu_200_reg[32]/D}"
"ap_clk","-5.110","10.000","-0.010","0.035","15.092","7.418","7.674","78","17","10 (*)","28","-1.499","4.032","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs4_fu_200_reg[13]/D}"
"ap_clk","-5.107","10.000","-0.011","0.035","15.087","7.551","7.536","78","18","10 (*)","28","-1.873","3.680","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(2) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs4_fu_200_reg[35]/D}"
"ap_clk","-5.106","10.000","-0.010","0.035","15.088","7.416","7.672","78","17","10 (*)","28","-1.497","4.032","FDRE(71) LUT5(2) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(77) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/icmp_ln214_reg_3243_reg[0]/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs4_fu_200_reg[33]/D}"
